bb2,count,fraction,mean_read_count,max_read_count
COC(=O)C1=CC(CCC(=O)O)=C[NH]1,59,0.0027901257921119833,730.1355932203389,1870.0
O=C(O)C1=C2C=CC=C(Br)C2=CC=C1,55,0.0026009647214603237,982.5272727272727,2021.0
CCC1=C(Cl)C=CC(C(=O)O)=C1,54,0.0025536744537974086,1107.3148148148148,3200.0
COC(=O)[C@H]1CC[C@H](C(=O)O)CC1,53,0.0025063841861344936,696.0188679245283,1522.0
CCC1=C(C(=O)OC)C=C(C(=O)O)O1,53,0.0025063841861344936,842.1509433962265,1589.0
OB1OCC2=C1C=C(F)C=C2,52,0.0024590939184715786,687.9807692307693,1296.0
CCOC(=O)C1=CC(C(=O)O)=C(C)N=C1,52,0.0024590939184715786,813.0384615384615,2387.0
COC(=O)C1CCC(C(=O)O)CC1,51,0.0024118036508086636,660.7254901960785,1223.0
O=C(O)C1=CC(OC(F)F)=C(I)C=C1,43,0.002033481509505344,1030.9767441860465,4202.0
CC1=C(Br)C=CC(C(=O)O)=C1,42,0.001986191241842429,908.2380952380952,2679.0
O=C(O)C1=C2C=CC=CC2=C(Br)C=C1,41,0.0019389009741795139,1036.0731707317073,2418.0
COC(=O)C1=COC(C(=O)O)=C1,40,0.0018916107065165989,914.85,2828.0
CC1=C(B(O)O)C=C(S(=O)(=O)N2CCCC2)C=C1,39,0.0018443204388536838,843.3076923076923,2581.0
O=S(=O)(C1=CC=CC(B(O)O)=C1)N1CCCC1,37,0.001749739903527854,684.5405405405405,998.0
COC(=O)C1=NN(C)C(C(=O)O)=C1,36,0.001702449635864939,936.7222222222222,2412.0
COC(=O)C1=CC2=C(C=C(C(=O)O)[NH]2)S1,35,0.001655159368202024,764.2,1486.0
O=C(O)C1=CC(S(=O)(=O)N2CCCCC2)=C(Cl)C=C1,34,0.001607869100539109,989.8529411764706,3074.0
O=C(O)CC1=CC(OC(F)(F)F)=C(Cl)C=C1,34,0.001607869100539109,810.6764705882352,1897.0
O=C(O)CC1=CC(C(F)(F)F)=C(Cl)C=C1,34,0.001607869100539109,887.0588235294117,1849.0
COC(=O)C1=NC=C(C(=O)O)C=C1,30,0.0014187080298874491,693.9333333333333,1161.0
CC1=C(I)C=CC(C(=O)O)=C1,30,0.0014187080298874491,1062.6,4099.0
CN1N=C(C(=O)O)C=C1C1CCCN(C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C1,29,0.0013714177622245341,817.2758620689655,1752.0
OB(O)C1=C(C(F)F)C=CC=C1,26,0.0012295469592357893,623.9230769230769,1074.0
CC1=C(C(=O)O)SC=C1Br,25,0.0011822566915728743,900.44,2053.0
O=C(O)[C@H]1C[C@@H](C(=O)O)C1,25,0.0011822566915728743,793.64,1526.0
COC(=O)C1=CC=C(CC(=O)O)C=C1,23,0.0010876761562470443,632.7391304347826,913.0
COC(=O)C1=CC=C(C(=O)O)N1C,23,0.0010876761562470443,684.5652173913044,1100.0
CCOC1=C(Cl)C=CC(C(=O)O)=C1,23,0.0010876761562470443,896.6086956521739,1886.0
O=C(O)C1=CON=C1C1CCN(C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C1,23,0.0010876761562470443,846.6086956521739,2061.0
CC(C)C(C(=O)O)C1=CC=C(Cl)C=C1,22,0.0010403858885841295,912.3181818181819,2363.0
CCCOC1=C(Cl)C=CC(C(=O)O)=C1,22,0.0010403858885841295,911.1363636363636,1774.0
COC1=CC2=C(C=C1)B(O)OC2,22,0.0010403858885841295,848.5454545454545,957.0
CCOC1=C(F)C(CCC(=O)O)=CC=C1Cl,22,0.0010403858885841295,923.3636363636364,3337.0
COC1=CC2=C(C=C1)COB2O,21,0.0009930956209212144,572.7619047619048,734.0
O=C(O)CCCCC(=O)O,21,0.0009930956209212144,790.4285714285714,1549.0
CC1=C(B(O)O)C=CC(S(=O)(=O)N(C)C)=C1,20,0.0009458053532582994,957.25,3277.0
COC(=O)C1CC(C(=O)O)C1,20,0.0009458053532582994,855.95,1954.0
COC(=O)C1=NN(CCC(=O)O)C=C1,19,0.0008985150855953844,766.578947368421,1684.0
O=C(NC[C@@H]1CC[C@@H](C(=O)O)CC1)OCC1C2=CC=CC=C2C2=C1C=CC=C2,18,0.0008512248179324695,723.6111111111111,1273.0
COC(=O)CCC(C)(C)C(=O)O,18,0.0008512248179324695,648.2777777777778,1036.0
OB1OCCC2=C1C=CC(F)=C2,17,0.0008039345502695545,632.5294117647059,1158.0
COC1=C(I)C=CC(C(=O)O)=C1,17,0.0008039345502695545,981.5294117647059,1922.0
COC(=O)C1=CC=C(C(=O)O)[NH]1,15,0.0007093540149437246,615.7333333333333,830.0
COC(=O)C1=C(C)C=C(C(=O)O)O1,15,0.0007093540149437246,953.4666666666667,1439.0
OB1OCC2=C1C=CC(F)=C2,14,0.0006620637472808096,659.1428571428571,1208.0
COC1=C(Cl)C=CC(CCC(=O)O)=C1F,14,0.0006620637472808096,812.8571428571429,1952.0
CC(CCC1=CC=C(I)C=C1)CC(=O)O,14,0.0006620637472808096,923.6428571428571,1482.0
O=C(NCC1CCC(C(=O)O)CC1)OCC1C2=CC=CC=C2C2=C1C=CC=C2,13,0.0006147734796178947,769.3076923076923,1186.0
CCOC(=O)C1=C(C)N=C(C(=O)O)C=C1,13,0.0006147734796178947,654.0,941.0
OB(O)C1=C(CC(F)(F)F)C=CC=C1,13,0.0006147734796178947,545.3076923076923,661.0
O=C(O)C1=C(F)C(F)=C(Cl)C=C1,13,0.0006147734796178947,914.3846153846154,1451.0
O=C(O)C1=CC(F)=C(Cl)C(F)=C1,13,0.0006147734796178947,854.3846153846154,1751.0
COC(=O)CC(C)CC(=O)O,13,0.0006147734796178947,850.3846153846154,1509.0
CCC1=NC(C(=O)O)=C(C2CCN(C(=O)OCC3C4=CC=CC=C4C4=C3C=CC=C4)CC2)O1,12,0.0005674832119549796,1071.3333333333333,3631.0
O=C(O)CC1=C(OC2=CC=CC=C2)C=CC(Cl)=C1,12,0.0005674832119549796,1040.3333333333333,2200.0
CC(C)(C)OC(=O)NCCC1=CC=C(C(=O)O)C=C1,12,0.0005674832119549796,685.5833333333334,925.0
O=C(O)C1=CC(F)=C(I)C(F)=C1,12,0.0005674832119549796,1056.1666666666667,2756.0
N#CC1=C(C2CC2)C=C(B(O)O)C=C1,11,0.0005201929442920647,695.3636363636364,982.0
COC(=O)C12CC(C(=O)O)(C1)C2,11,0.0005201929442920647,809.0,1280.0
CCN(CC)C(=O)C1=CC(B(O)O)=CC(F)=C1,11,0.0005201929442920647,981.6363636363636,1121.0
COC1=C(Cl)C=CC(C(=O)O)=N1,11,0.0005201929442920647,1148.090909090909,2564.0
CC1=C(C(=O)O)C=CC=C1Br,10,0.0004729026766291497,776.8,1378.0
O=C(O)CCCC1=CC=C(I)C=C1,10,0.0004729026766291497,962.2,1703.0
CC1=C(C(=O)O)C=CC=C1I,10,0.0004729026766291497,1017.2,2302.0
COC1=C(Cl)SC=C1C(=O)O,10,0.0004729026766291497,784.8,1197.0
O=C(O)CCC1=NC=C(C2=CC=C(Cl)C=C2)O1,10,0.0004729026766291497,816.2,1576.0
CC1=C(Cl)C=CC(CCC(=O)O)=C1,10,0.0004729026766291497,853.0,1287.0
CC1(C)OB(C2=CC(C#N)=C(S(C)(=O)=O)C=C2)OC1(C)C,9,0.00042561240896623476,635.8888888888889,889.0
COC1=C(Cl)C=CC(C(=O)O)=C1,9,0.00042561240896623476,792.5555555555555,1062.0
O=C(O)C1=CC=CC(COC2=CC=C(I)C=C2)=C1,8,0.0003783221413033198,774.25,1097.0
O=C(O)C1=CC(F)=C(I)C=C1,8,0.0003783221413033198,942.5,1537.0
CCCCNC(=O)C1=CC(B(O)O)=CC=C1,8,0.0003783221413033198,736.375,1111.0
O=C(O)C1=C(C(F)(F)F)C=C(I)C=C1,8,0.0003783221413033198,995.875,2205.0
O=C(O)C1=CC(F)=C(Br)C=C1,8,0.0003783221413033198,967.875,1588.0
O=C(O)C1=CC(N2C=CC=C2)=C(Cl)C=C1,8,0.0003783221413033198,766.375,1339.0
O=C(O)C1=CC(Cl)=C(O)N=C1,8,0.0003783221413033198,1221.5,3472.0
CC(C)(C)C1=NC=C(B(O)O)C=C1,7,0.0003310318736404048,900.7142857142857,1083.0
O=C(O)C1=CC2=C(C=C1)C(Br)=CC=C2,7,0.0003310318736404048,797.4285714285714,952.0
O=C(O)C1=NN(CC2CCN(C(=O)OCC3C4=CC=CC=C4C4=C3C=CC=C4)CC2)C=N1,6,0.0002837416059774898,1006.0,2126.0
CC1=CC=C(S(=O)(=O)N(C)C)C=C1B(O)O,6,0.0002837416059774898,956.8333333333334,1735.0
O=C(O)C1(C2=CC=C(I)C=C2)CC1,6,0.0002837416059774898,910.8333333333334,1495.0
O=C(O)C1=COC([C@@H]2C[C@@H](F)CN2C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)=N1,5,0.00023645133831457486,1045.8,1647.0
O=C(O)C1=COC(CN2CCCN(C(=O)OCC3C4=CC=CC=C4C4=C3C=CC=C4)CC2)=N1,5,0.00023645133831457486,1088.8,2431.0
COC1=C(C(=O)O)C=CC(I)=C1,5,0.00023645133831457486,1594.6,2808.0
O=C(O)C1=CN=CC(C2=CC=C(Cl)C=C2)=C1,5,0.00023645133831457486,666.0,830.0
O=C(O)C1=C(F)C=C(I)C=C1,5,0.00023645133831457486,905.6,1289.0
OB(O)C1=CC(F)=C(C(F)(F)F)C=C1,4,0.0001891610706516599,869.25,1319.0
O=C(O)CC1=CC=C(CNC(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C=C1,4,0.0001891610706516599,731.75,952.0
COC(=O)C1=C(COCC(=O)O)OC=N1,4,0.0001891610706516599,759.75,968.0
O=C(O)C1=CC=C(Br)C=C1,4,0.0001891610706516599,800.5,1210.0
O=C(O)C1=CC=C(I)C=C1,4,0.0001891610706516599,680.75,918.0
O=C(O)CCC1=CC(Cl)=C(C(F)(F)F)C=C1,4,0.0001891610706516599,884.25,1083.0
O=C(O)C1=C(F)C=C(Cl)C(F)=C1,4,0.0001891610706516599,1369.0,2393.0
O=C(O)CCCCC1=CC=C(I)C=C1,4,0.0001891610706516599,708.75,897.0
OB1OCC2=C1C=CC(C(F)(F)F)=C2,4,0.0001891610706516599,742.25,981.0
O=C(O)C1=COC([C@@H]2CCN(C(=O)OCC3C4=CC=CC=C4C4=C3C=CC=C4)C2)=N1,4,0.0001891610706516599,715.75,769.0
O=C(O)C1=CC2=C(C=C1)N=C(Br)S2,4,0.0001891610706516599,1317.75,2418.0
COC(=O)C1=C(C)C(C(=O)O)=CN=C1,4,0.0001891610706516599,732.75,1404.0
CCNS(=O)(=O)C1=CC(C)=C(B2OC(C)(C)C(C)(C)O2)C=C1,4,0.0001891610706516599,940.5,1256.0
COC(=O)C1=C(C)C(C(=O)O)=CC=C1,4,0.0001891610706516599,567.0,603.0
CN1C(C(=O)O)=CC2=C1C(Cl)=CC=C2,3,0.0001418708029887449,675.0,786.0
COC(=O)C1=CN(CC(=O)O)N=C1,3,0.0001418708029887449,660.6666666666666,859.0
O=C(O)CC1=C(OC2=CC=C(Cl)C=C2)C=CC=C1,3,0.0001418708029887449,907.3333333333334,1236.0
O=C(N[C@H](CCC1CCCCC1)C(=O)O)OCC1C2=CC=CC=C2C2=C1C=CC=C2,3,0.0001418708029887449,940.0,1368.0
CC1=C(I)C=C(C(=O)O)C=C1,3,0.0001418708029887449,1084.3333333333333,1917.0
CCN(CC)C(=O)C1=C(F)C=CC(B(O)O)=C1,3,0.0001418708029887449,591.0,636.0
COC1=C(Br)C(OC)=CC(C(=O)O)=C1,3,0.0001418708029887449,574.3333333333334,663.0
O=C(N[C@H](CCCC1=CC=CC=C1)C(=O)O)OCC1C2=CC=CC=C2C2=C1C=CC=C2,3,0.0001418708029887449,1064.0,1578.0
O=C(O)C1=C(C(=O)C2=CC=C(Cl)C=C2)C=CC=C1,3,0.0001418708029887449,908.6666666666666,1336.0
O=C(O)CCC1=C(C(F)(F)F)C=C(Cl)C=C1,3,0.0001418708029887449,675.6666666666666,785.0
O=C(O)CCC1=CC(C(F)(F)F)=CC=C1Cl,3,0.0001418708029887449,759.0,1104.0
O=C(O)C1=C(F)C=C(Br)C=C1F,3,0.0001418708029887449,1098.3333333333333,1564.0
O=C(O)C1=COC(Br)=C1,3,0.0001418708029887449,732.0,891.0
CC1=C(Br)C=C(C(=O)O)C=C1,3,0.0001418708029887449,1388.3333333333333,2878.0
O=C(O)C1=CC=CN(CC2=C(Cl)C=CC=C2)C1=O,3,0.0001418708029887449,604.6666666666666,669.0
COC(=O)CC(C)(C)CC(=O)O,3,0.0001418708029887449,714.3333333333334,876.0
O=C(O)C1=COC(C2CCN(C(=O)OCC3C4=CC=CC=C4C4=C3C=CC=C4)CC2)=N1,3,0.0001418708029887449,1283.6666666666667,1704.0
COC1C[C@@H](C2=CC=C(C(=O)O)C=C2)CN(C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C1,2,9.458053532582995e-05,737.0,852.0
O=C(O)C1=C(I)C=CC(F)=C1,2,9.458053532582995e-05,999.0,1045.0
O=C(O)C1=C(N2C=NN=N2)C=C(I)C=C1,2,9.458053532582995e-05,550.5,575.0
OB(O)C1=CC(C(F)(F)F)=C(F)C=C1,2,9.458053532582995e-05,813.0,1049.0
O=C(O)C1=CC=C(C2=CC=C(Cl)C=C2)S1,2,9.458053532582995e-05,652.0,745.0
CCCN(CCC)C(=O)C1=CC(B(O)O)=CC=C1,2,9.458053532582995e-05,600.5,688.0
O=C(NC1CCCC(C(=O)O)C1)OCC1C2=CC=CC=C2C2=C1C=CC=C2,2,9.458053532582995e-05,853.0,1070.0
CC1=CC(C)=C(C(=O)O)C=C1I,2,9.458053532582995e-05,676.5,698.0
O=C(O)C1=C(N2CCCCC2)C=CC(I)=C1,2,9.458053532582995e-05,618.0,636.0
CC1(C)OB(C2=CC(C(F)(F)F)=C(S(N)(=O)=O)C=C2)OC1(C)C,2,9.458053532582995e-05,1173.0,1792.0
O=C(O)CCCOC1=CC=C(Cl)C=C1,2,9.458053532582995e-05,967.5,1045.0
COC(=O)C1=CSC=C1C(=O)O,2,9.458053532582995e-05,748.0,919.0
O=C(O)C1=CC(Br)=CC(F)=C1,2,9.458053532582995e-05,637.0,729.0
CC(C)CC(NC(=O)OCC1C2=CC=CC=C2C2=C1C=CC=C2)C1=NC(C(=O)O)=CS1,2,9.458053532582995e-05,684.0,750.0
COC(=O)C1=C(CCC(=O)O)OC=N1,2,9.458053532582995e-05,754.5,880.0
O=C(O)C1=CC=C(C2=CC=C(Cl)C=C2)C=C1,2,9.458053532582995e-05,1215.0,1249.0
OB(O)C1=CN=C(C(F)(F)F)C=C1,2,9.458053532582995e-05,575.0,623.0
CC(C(=O)O)C1=CC=C(I)C=C1,2,9.458053532582995e-05,759.0,827.0
O=C(O)C1=CC2=C(C=C1)C=C(Br)C=C2,2,9.458053532582995e-05,862.0,980.0
O=C(O)C1=CC(C2CCN(C(=O)OCC3C4=CC=CC=C4C4=C3C=CC=C4)CC2)=NO1,2,9.458053532582995e-05,1862.5,2742.0
O=C(O)C1=C(F)C=C(C2=CC=C(Cl)C=C2)C=C1,2,9.458053532582995e-05,1112.5,1463.0
O=C(O)C1=C(F)C=C(Br)C=C1,2,9.458053532582995e-05,595.5,670.0
O=C(O)C1=CC(C2=CC=C(Cl)C=C2)=CS1,2,9.458053532582995e-05,1161.0,1319.0
CCCC1=CC=C(B(O)O)C=C1,2,9.458053532582995e-05,1253.0,1860.0
O=C(O)[C@@H]1CCC[C@H]1C(=O)O,2,9.458053532582995e-05,769.0,877.0
O=C(O)C1=CSC(I)=C1,2,9.458053532582995e-05,1002.5,1066.0
O=C(O)C1CCC1C(=O)O,2,9.458053532582995e-05,701.0,704.0
O=C(O)C1=NC(C(=O)O)=CC=C1,2,9.458053532582995e-05,569.0,634.0
CC1=C(B(O)O)C=CC(C(F)(F)F)=C1,2,9.458053532582995e-05,607.5,644.0
O=C(O)C1=C(C(F)(F)F)C=C(Cl)C=C1,2,9.458053532582995e-05,748.5,882.0
O=C(NC1CCCCC1)C1=CC=CC(B(O)O)=C1,2,9.458053532582995e-05,856.5,1053.0
CC1=CC(OC(C)C(=O)O)=C(Cl)C=C1,2,9.458053532582995e-05,1647.5,1909.0
CC(C)N(C(=O)C1=CC=CC(B(O)O)=C1)C(C)C,2,9.458053532582995e-05,1138.0,1608.0
CC1=CC(C(=O)O)=CC(Br)=C1,2,9.458053532582995e-05,876.5,1061.0
O=C(O)C1=CC2=C(C=CC=C2Cl)S1,2,9.458053532582995e-05,653.0,754.0
COC(=O)COC1=C(C(=O)O)C=CC=C1,2,9.458053532582995e-05,762.5,882.0
CCOC1=C(Cl)C=C(C(=O)O)C=C1F,2,9.458053532582995e-05,716.5,765.0
COC1=C(CC(=O)O)C=C(Br)C=C1,2,9.458053532582995e-05,1477.5,2084.0
O=C(O)C1=CSC(CC2=CC=C(Cl)C=C2)=N1,2,9.458053532582995e-05,915.5,1051.0
CC(OC1=C(Cl)C=C(F)C=C1)C(=O)O,2,9.458053532582995e-05,914.0,1132.0
O=C(O)CC1=CC=C(Br)C=C1,1,4.7290267662914974e-05,1053.0,1053.0
O=C(O)C1=CC(I)=CC=N1,1,4.7290267662914974e-05,1086.0,1086.0
O=C(O)C1=CSC(C2=C(Cl)C=CC=C2)=N1,1,4.7290267662914974e-05,913.0,913.0
CC(C)(C)C1=CC=CC(B(O)O)=C1,1,4.7290267662914974e-05,536.0,536.0
CC1(C)OB(C2=CC(F)=C(OC(F)F)C=C2)OC1(C)C,1,4.7290267662914974e-05,531.0,531.0
O=C(O)C1=CC(I)=C(F)C=C1,1,4.7290267662914974e-05,929.0,929.0
O=C(NCC1=CC=C(C(=O)O)C=C1)OCC1C2=CC=CC=C2C2=C1C=CC=C2,1,4.7290267662914974e-05,585.0,585.0
CN(C)S(=O)(=O)NC1=CC=CC(B(O)O)=C1,1,4.7290267662914974e-05,584.0,584.0
O=C(NC1=CC(F)=C(F)C=C1)C1=CC=CC(B(O)O)=C1,1,4.7290267662914974e-05,550.0,550.0
CC1=C(Cl)C(C)=CC(OCC(=O)O)=C1,1,4.7290267662914974e-05,818.0,818.0
CC1(C)OB(C2=CC=CC(C(F)F)=C2F)OC1(C)C,1,4.7290267662914974e-05,781.0,781.0
O=C(O)C1=CC=C(C2=C(Cl)C=CC=C2)O1,1,4.7290267662914974e-05,629.0,629.0
O=C(O)CC1=C(F)C(Cl)=C(F)C=C1,1,4.7290267662914974e-05,564.0,564.0
COC1=C2OC(C(=O)O)=CC2=CC(Br)=C1,1,4.7290267662914974e-05,2080.0,2080.0
COC(=O)C1=NN(C2=CC=CC=C2)C(C(=O)O)=C1,1,4.7290267662914974e-05,601.0,601.0
O=C(O)C1=CC(NC(=O)C2=C(I)C=CC=C2)=CC=C1,1,4.7290267662914974e-05,519.0,519.0
CN1N=CC2=CC=CC(B(O)O)=C21,1,4.7290267662914974e-05,626.0,626.0
OB(O)C1=CC(C(F)F)=CC=C1,1,4.7290267662914974e-05,526.0,526.0
O=C(O)CC1=CC=C(C2=CC(Cl)=CC(F)=C2)C=C1,1,4.7290267662914974e-05,775.0,775.0
OB(O)C1=C2C=CC=CC2=NC=C1,1,4.7290267662914974e-05,535.0,535.0
OB(O)C1=CC=CC(OC(F)(F)F)=C1,1,4.7290267662914974e-05,709.0,709.0
O=C(O)C1=C(F)C(I)=CC=C1,1,4.7290267662914974e-05,1549.0,1549.0
CC1=C(C[C@H](NC(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C(=O)O)C=CC=C1,1,4.7290267662914974e-05,558.0,558.0
O=C(O)C1=CC=C(Br)S1,1,4.7290267662914974e-05,1173.0,1173.0
O=C(O)C1CCCN(C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C1,1,4.7290267662914974e-05,946.0,946.0
CC1(C)OB(C2=CC=C(F)C(OC(F)F)=C2)OC1(C)C,1,4.7290267662914974e-05,711.0,711.0
CCS(=O)(=O)C1=CC=C(B(O)O)C=C1,1,4.7290267662914974e-05,560.0,560.0
COCC1=C(F)C=C(B2OC(C)(C)C(C)(C)O2)C=C1,1,4.7290267662914974e-05,530.0,530.0
O=C(O)CC1=CC(Cl)=C(OC(F)(F)F)C=C1,1,4.7290267662914974e-05,892.0,892.0
CCOC(=O)C1=CC=C(N2CC(C(=O)O)CC2=O)C=C1,1,4.7290267662914974e-05,516.0,516.0
O=C(O)CC1=C(F)C(F)=CC=C1Cl,1,4.7290267662914974e-05,772.0,772.0
O=C(O)CCC1=C(Cl)C(C(F)(F)F)=CC=C1,1,4.7290267662914974e-05,556.0,556.0
COC1=C(C(=O)O)C=C(I)C=C1,1,4.7290267662914974e-05,678.0,678.0
CC1=CC(C(=O)O)=C2C=CC=C(Cl)C2=N1,1,4.7290267662914974e-05,597.0,597.0
CC1=C(C(=O)O)C=C(I)C=C1,1,4.7290267662914974e-05,721.0,721.0
O=C(O)C1=NC=C(Br)C=C1,1,4.7290267662914974e-05,656.0,656.0
O=C(O)C1=CC(I)=CC=C1,1,4.7290267662914974e-05,615.0,615.0
CS(=O)(=O)NC1=CC(B(O)O)=CC=C1,1,4.7290267662914974e-05,512.0,512.0
OB(O)C1=CC=C(C(F)(F)F)C=C1,1,4.7290267662914974e-05,955.0,955.0
O=C(O)C1=C(F)C=C(C2=CC=CC(Cl)=C2)C=C1,1,4.7290267662914974e-05,504.0,504.0
O=C(O)C1=C(F)C=CC(I)=C1,1,4.7290267662914974e-05,581.0,581.0
CCN(CC)C(=O)C1=CC(B(O)O)=CC=C1,1,4.7290267662914974e-05,598.0,598.0
CC1(C)OB(C2=CN=C(C(F)F)C=C2)OC1(C)C,1,4.7290267662914974e-05,711.0,711.0
CC(=O)NC1=CC(C(=O)O)=CC(Br)=C1,1,4.7290267662914974e-05,762.0,762.0
O=C(O)[C@@H]1CCCN(C(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C1,1,4.7290267662914974e-05,686.0,686.0
CCOC1=C(C)C=C(B(O)O)C(C)=C1,1,4.7290267662914974e-05,707.0,707.0
O=C(O)CC1=C(C(F)(F)F)C=CC=C1Cl,1,4.7290267662914974e-05,879.0,879.0
CC1=C(C(=O)O)SC(C2=CC=C(Cl)C=C2)=N1,1,4.7290267662914974e-05,1299.0,1299.0
CC1(C)OB(C2=CN=CC(OC(F)F)=C2)OC1(C)C,1,4.7290267662914974e-05,755.0,755.0
N#CC1=C(C[C@H](NC(=O)OCC2C3=CC=CC=C3C3=C2C=CC=C3)C(=O)O)C=CC=C1,1,4.7290267662914974e-05,529.0,529.0
O=C(O)C1=CN2C=C(Br)C=CC2=N1,1,4.7290267662914974e-05,502.0,502.0
O=C(O)C1CCC2=NN=C(N3CCN(C(=O)OCC4C5=CC=CC=C5C5=C4C=CC=C5)CC3)N2C1,1,4.7290267662914974e-05,954.0,954.0
