scaffold,count,fraction
c1ccc(-c2ccc(C3CCN(CCC4CCOCC4)C3)cc2)cc1,3,0.003105590062111801
O=S(=O)(c1c[nH]cn1)N1CC(c2ccc(-c3ccccc3)cc2)C1,3,0.003105590062111801
C1=C(c2ccc(C3CCN(Cc4ccccc4)C3)cc2)CCCCC1,3,0.003105590062111801
O=S(=O)(c1cncnc1)N1CCC(c2ccc(-c3ccccc3)cc2)C1,3,0.003105590062111801
c1cc(-c2ccc(C3CCNC3)cc2)ccc1CN1CCCC1,3,0.003105590062111801
O=C1CCC(CCN2CC(c3ccc(-c4ccccc4)cc3)C2)O1,3,0.003105590062111801
c1ccc(-c2ccc(C3CCN(Cc4cccc5ccoc45)C3)cc2)cc1,3,0.003105590062111801
c1ccc(-c2ccc(C3CN(CCC4CCOCC4)C3)cc2)cc1,3,0.003105590062111801
O=S(=O)(c1nnc[nH]1)N1CCC(c2ccc(-c3ccccc3)cc2)C1,3,0.003105590062111801
c1ccc(-c2ccc(C3CN(Cc4cn(-c5ccccc5)nn4)C3)cc2)cc1,3,0.003105590062111801
c1ccc(CCCN2CCC(c3ccc(-c4ccccc4)cc3)C2)cc1,3,0.003105590062111801
c1ccc(-c2ccc(C3CCN(Cc4ccc5c(c4)CCC5)C3)cc2)cc1,3,0.003105590062111801
c1ccc(-c2ccc(C3CCN(Cc4cn[nH]c4)C3)cc2)cc1,3,0.003105590062111801
c1ccc(-c2ccc(C3CN(Cc4cccc5ncccc45)C3)cc2)cc1,3,0.003105590062111801
c1ccc(-c2ccc(C3CCN(Cc4cnc5[nH]ccc5c4)C3)cc2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CCN(Cc4scc5c4OCCO5)C3)cc2)cc1,2,0.002070393374741201
c1coc(-c2ccc(C3CNC3)cc2)c1,2,0.002070393374741201
O=S(=O)(c1cccnc1)N1CCC(c2ccc(-c3cnc(C4CC4)nc3)cc2)C1,2,0.002070393374741201
c1ccc(CCN2CCC(c3ccc(-c4ccc5c[nH]nc5c4)cc3)C2)cc1,2,0.002070393374741201
c1ccc(CN2CCC(c3ccc(-c4cn[nH]c4)cc3)C2)cc1,2,0.002070393374741201
O=S(=O)(c1c[nH]cn1)N1CCC(c2ccc(-c3ccc4[nH]ccc4c3)cc2)C1,2,0.002070393374741201
c1ccc(-c2ccc(C3CN(CC4CC4c4ccccc4)C3)cc2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CCN(Cc4ccncc4)C3)cc2)cc1,2,0.002070393374741201
O=S(=O)(c1cnn[nH]1)N1CC(c2ccc(-c3cccnc3)cc2)C1,2,0.002070393374741201
c1ccc(-c2ccc(C3CN(Cc4cccc5ccoc45)C3)cc2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CN(Cc4cn5c(n4)CCC5)C3)cc2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CCN(Cc4cc5sccc5s4)C3)cc2)cc1,2,0.002070393374741201
c1ccc(CN2CC(c3ccc(-c4ccc5c[nH]nc5c4)cc3)C2)cc1,2,0.002070393374741201
O=S(=O)(c1nnc[nH]1)N1CC(c2ccc(-c3ccccc3)cc2)C1,2,0.002070393374741201
O=S(=O)(c1ccsc1)N1CC(c2ccc(-c3ccccc3)cc2)C1,2,0.002070393374741201
c1cc(C2CCC2)ccc1-c1ccc(C2CCNC2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CCN(Cc4cnon4)C3)cc2)cc1,2,0.002070393374741201
c1ccc(CN2CCC(c3ccc(-c4ccc(CN5CCCC5)cc4)cc3)C2)cc1,2,0.002070393374741201
O=S(=O)(c1ccccc1)N1CC(c2ccc(-c3ccc(N4CCOCC4)nc3)cc2)C1,2,0.002070393374741201
O=C1CCC(CCN2CCC(c3ccc(-c4cccc5cn[nH]c45)cc3)C2)O1,2,0.002070393374741201
c1ccc(CN2CCC(c3ccc(-c4ccc5[nH]ncc5c4)cc3)C2)cc1,2,0.002070393374741201
c1ccc2oc(-c3ccc(C4CCNC4)cc3)cc2c1,2,0.002070393374741201
c1cncc(-c2ccc(C3CCN(CCC4CCOCC4)C3)cc2)c1,2,0.002070393374741201
c1ccc(-c2ccc(C3CN(CC4CCOCC4)C3)cc2)cc1,2,0.002070393374741201
c1cc(-c2ccc(C3CCNC3)cc2)cc(C2OCCO2)c1,2,0.002070393374741201
c1cc(C2CC2)ccc1-c1ccc(C2CCNC2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CN(Cc4cnon4)C3)cc2)cc1,2,0.002070393374741201
c1ccc2oc(-c3ccc(C4CN(Cc5cccc6ccoc56)C4)cc3)cc2c1,2,0.002070393374741201
C(=CC1CCCCC1)c1ccc(C2CCNC2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CN(Cc4cn[nH]c4)C3)cc2)cc1,2,0.002070393374741201
c1ccc(-c2ccc(C3CN(Cc4ccco4)C3)cc2)cc1,2,0.002070393374741201
O=S(=O)(c1ccccc1)N1CC(c2ccc(-c3cccc4nonc34)cc2)C1,2,0.002070393374741201
